mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_tfidf__max_df;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;split3_test_score;split3_train_score;split4_test_score;split4_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
22.24771647453308;4.069278860092163;-0.027517856956589034;-0.023490683374228417;0.8;{'tfidf__max_df': 0.80000000000000004};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;1.596626175965869;1.446789499255626;0.0006059108198531538;0.0001309838285236576
21.77726044654846;4.145778179168701;-0.027517856956589034;-0.023490683374228417;0.810526315789;{'tfidf__max_df': 0.81052631578947376};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;1.4796851916107996;1.2142629141414119;0.0006059108198531538;0.0001309838285236576
23.15840172767639;4.859409236907959;-0.027517856956589034;-0.023490683374228417;0.821052631579;{'tfidf__max_df': 0.82105263157894737};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;2.6062838167459574;2.5813478681585074;0.0006059108198531538;0.0001309838285236576
22.109256649017333;4.362201881408692;-0.027517856956589034;-0.023490683374228417;0.831578947368;{'tfidf__max_df': 0.83157894736842108};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;1.1916126783645562;1.4924956903704347;0.0006059108198531538;0.0001309838285236576
22.018965196609496;4.8091953754425045;-0.027517856956589034;-0.023490683374228417;0.842105263158;{'tfidf__max_df': 0.8421052631578948};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;1.665446141640384;1.4423058619680742;0.0006059108198531538;0.0001309838285236576
23.145783996582033;4.536012268066406;-0.027517856956589034;-0.023490683374228417;0.852631578947;{'tfidf__max_df': 0.85263157894736841};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;1.6062120178457602;1.5248810030202269;0.0006059108198531538;0.0001309838285236576
23.1250883102417;4.627698516845703;-0.027517856956589034;-0.023490683374228417;0.863157894737;{'tfidf__max_df': 0.86315789473684212};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;1.3009486326883613;1.370312587115469;0.0006059108198531538;0.0001309838285236576
23.195514345169066;4.929847669601441;-0.027517856956589034;-0.023490683374228417;0.873684210526;{'tfidf__max_df': 0.87368421052631584};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;2.0271484626517045;1.8385280106718818;0.0006059108198531538;0.0001309838285236576
23.193160390853883;5.288848400115967;-0.027517856956589034;-0.023490683374228417;0.884210526316;{'tfidf__max_df': 0.88421052631578956};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;1.8850656372867132;1.9412090237621602;0.0006059108198531538;0.0001309838285236576
22.095074510574342;5.210435628890991;-0.027517856956589034;-0.023490683374228417;0.894736842105;{'tfidf__max_df': 0.89473684210526316};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;2.1719599209231024;1.6629864245357768;0.0006059108198531538;0.0001309838285236576
24.291738319396973;4.528211259841919;-0.027517856956589034;-0.023490683374228417;0.905263157895;{'tfidf__max_df': 0.90526315789473688};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;1.3160762287594825;1.054688746771741;0.0006059108198531538;0.0001309838285236576
23.566002750396727;5.183373355865479;-0.027517856956589034;-0.023490683374228417;0.915789473684;{'tfidf__max_df': 0.91578947368421049};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;1.865330693313161;1.3769451813207032;0.0006059108198531538;0.0001309838285236576
23.287927389144897;4.932059288024902;-0.027517856956589034;-0.023490683374228417;0.926315789474;{'tfidf__max_df': 0.9263157894736842};1;-0.027809867415696042;-0.02342086664863537;-0.026916822705427074;-0.02367197846720044;-0.028559422547755738;-0.023282813270833994;-0.027285674422615668;-0.02352923902714364;-0.027017488541533415;-0.023548519457328655;2.8991419648076513;1.4162840836698394;0.0006059108198531538;0.0001309838285236576
